id,iso3_state,state,neighbour_iso3,neighbour_name,begin,end,check_length,reasons_scope,category,duration
628,FRA,France,DEU,Germany,2020-05-01T00:00:00Z,2020-10-31T00:00:00Z,183,"continuous terrorist threat and the risk of terrorists using the vulnerability of States due to COVID-19 pandemics, support to measures aiming at containing the spread of virus; all internal borders",pandemic & terror,2020-05-01 - 2020-10-31
629,FRA,France,ITA,Italy,2020-05-01T00:00:00Z,2020-10-31T00:00:00Z,183,"continuous terrorist threat and the risk of terrorists using the vulnerability of States due to COVID-19 pandemics, support to measures aiming at containing the spread of virus; all internal borders",pandemic & terror,2020-05-01 - 2020-10-31
630,CZE,Czechia,DEU,Germany,2020-04-04T00:00:00Z,2020-04-24T00:00:00Z,20,"coronavirus COVID-19; land borders with Germany and Austria, air borders",pandemic,2020-04-04 - 2020-04-24
631,CZE,Czechia,AUT,Austria,2020-04-04T00:00:00Z,2020-04-24T00:00:00Z,20,"coronavirus COVID-19; land borders with Germany and Austria, air borders",pandemic,2020-04-04 - 2020-04-24
632,FIN,Finland,SWE,Sweden,2020-04-14T00:00:00Z,2020-05-13T00:00:00Z,29,coronavirus COVID-19; all internal borders,pandemic,2020-04-14 - 2020-05-13
633,FIN,Finland,NOR,Norway,2020-04-14T00:00:00Z,2020-05-13T00:00:00Z,29,coronavirus COVID-19; all internal borders,pandemic,2020-04-14 - 2020-05-13
634,AUT,Austria,LIE,Liechtenstein,2020-04-08T00:00:00Z,2020-04-27T00:00:00Z,19,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland and Liechtenstein",pandemic,2020-04-08 - 2020-04-27
635,AUT,Austria,CHE,Switzerland,2020-04-08T00:00:00Z,2020-04-27T00:00:00Z,19,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland and Liechtenstein",pandemic,2020-04-08 - 2020-04-27
636,AUT,Austria,DEU,Germany,2020-04-08T00:00:00Z,2020-04-27T00:00:00Z,19,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland and Liechtenstein",pandemic,2020-04-08 - 2020-04-27
637,AUT,Austria,ITA,Italy,2020-04-08T00:00:00Z,2020-04-27T00:00:00Z,19,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland and Liechtenstein",pandemic,2020-04-08 - 2020-04-27
638,DNK,Denmark,DEU,Germany,2020-05-12T00:00:00Z,2020-11-12T00:00:00Z,184,"coronavirus COVID-19 (to the extend necessary), terrorist threats, organized criminality; all land, air and sea borders. After lifting the COVID-19 travel restrictions, the border controls will be limited to the Danish land and sea borders with Germany and Sweden (Øresundsforbindelsen).",pandemic & terror,2020-05-12 - 2020-11-12
639,DNK,Denmark,SWE,Sweden,2020-05-12T00:00:00Z,2020-11-12T00:00:00Z,184,"coronavirus COVID-19 (to the extend necessary), terrorist threats, organized criminality; all land, air and sea borders. After lifting the COVID-19 travel restrictions, the border controls will be limited to the Danish land and sea borders with Germany and Sweden (Øresundsforbindelsen).",pandemic & terror,2020-05-12 - 2020-11-12
640,SWE,Sweden,FIN,Finland,2020-05-12T00:00:00Z,2020-11-12T00:00:00Z,184,"terrorist threats, shortcomings at the external borders; to be determined but may concern all internal borders",terrorism,2020-05-12 - 2020-11-12
641,SWE,Sweden,NOR,Norway,2020-05-12T00:00:00Z,2020-11-12T00:00:00Z,184,"terrorist threats, shortcomings at the external borders; to be determined but may concern all internal borders",terrorism,2020-05-12 - 2020-11-12
642,SWE,Sweden,DNK,Denmark,2020-05-12T00:00:00Z,2020-11-12T00:00:00Z,184,"terrorist threats, shortcomings at the external borders; to be determined but may concern all internal borders",terrorism,2020-05-12 - 2020-11-12
643,CHE,Switzerland,FRA,France,2020-04-12T00:00:00Z,2020-05-02T00:00:00Z,20,coronavirus COVID-19; all internal air and land borders except from borders with Liechtenstein,pandemic,2020-04-12 - 2020-05-02
644,CHE,Switzerland,DEU,Germany,2020-04-12T00:00:00Z,2020-05-02T00:00:00Z,20,coronavirus COVID-19; all internal air and land borders except from borders with Liechtenstein,pandemic,2020-04-12 - 2020-05-02
645,CHE,Switzerland,AUT,Austria,2020-04-12T00:00:00Z,2020-05-02T00:00:00Z,20,coronavirus COVID-19; all internal air and land borders except from borders with Liechtenstein,pandemic,2020-04-12 - 2020-05-02
646,CHE,Switzerland,ITA,Italy,2020-04-12T00:00:00Z,2020-05-02T00:00:00Z,20,coronavirus COVID-19; all internal air and land borders except from borders with Liechtenstein,pandemic,2020-04-12 - 2020-05-02
647,LTU,Lithuania,POL,Poland,2020-04-13T00:00:00Z,2020-04-27T00:00:00Z,14,coronavirus COVID-19; all internal borders,pandemic,2020-04-13 - 2020-04-27
648,LTU,Lithuania,LVA,Latvia,2020-04-13T00:00:00Z,2020-04-27T00:00:00Z,14,coronavirus COVID-19; all internal borders,pandemic,2020-04-13 - 2020-04-27
649,AUT,Austria,CZE,Czechia,2020-04-10T00:00:00Z,2020-04-27T00:00:00Z,17,coronavirus COVID-19; land borders with Czechia and Slovakia,pandemic,2020-04-10 - 2020-04-27
650,AUT,Austria,SVK,Slovakia,2020-04-10T00:00:00Z,2020-04-27T00:00:00Z,17,coronavirus COVID-19; land borders with Czechia and Slovakia,pandemic,2020-04-10 - 2020-04-27
651,ESP,Spain,FRA,France,2020-04-11T00:00:00Z,2020-04-26T00:00:00Z,15,coronavirus COVID-19; all land borders,pandemic,2020-04-11 - 2020-04-26
652,ESP,Spain,PRT,Portugal,2020-04-11T00:00:00Z,2020-04-26T00:00:00Z,15,coronavirus COVID-19; all land borders,pandemic,2020-04-11 - 2020-04-26
653,SVK,Slovakia,POL,Poland,2020-04-08T00:00:00Z,2020-04-17T00:00:00Z,9,"coronavirus COVID-19, all internal borders",pandemic,2020-04-08 - 2020-04-17
654,SVK,Slovakia,AUT,Austria,2020-04-08T00:00:00Z,2020-04-17T00:00:00Z,9,"coronavirus COVID-19, all internal borders",pandemic,2020-04-08 - 2020-04-17
655,SVK,Slovakia,HUN,Hungary,2020-04-08T00:00:00Z,2020-04-17T00:00:00Z,9,"coronavirus COVID-19, all internal borders",pandemic,2020-04-08 - 2020-04-17
656,SVK,Slovakia,CZE,Czechia,2020-04-08T00:00:00Z,2020-04-17T00:00:00Z,9,"coronavirus COVID-19, all internal borders",pandemic,2020-04-08 - 2020-04-17
657,HUN,Hungary,AUT,Austria,2020-04-11T00:00:00Z,2020-05-01T00:00:00Z,20,coronavirus COVID-19; all land and air borders,pandemic,2020-04-11 - 2020-05-01
658,HUN,Hungary,SVK,Slovakia,2020-04-11T00:00:00Z,2020-05-01T00:00:00Z,20,coronavirus COVID-19; all land and air borders,pandemic,2020-04-11 - 2020-05-01
659,HUN,Hungary,SVN,Slovenia,2020-04-11T00:00:00Z,2020-05-01T00:00:00Z,20,coronavirus COVID-19; all land and air borders,pandemic,2020-04-11 - 2020-05-01
660,POL,Poland,DEU,Germany,2020-04-14T00:00:00Z,2020-05-03T00:00:00Z,19,"coronavirus COVID-19; land borders with Czechia, Slovakia, Germany, Lithuania, sea borders, air borders",pandemic,2020-04-14 - 2020-05-03
661,POL,Poland,CZE,Czechia,2020-04-14T00:00:00Z,2020-05-03T00:00:00Z,19,"coronavirus COVID-19; land borders with Czechia, Slovakia, Germany, Lithuania, sea borders, air borders",pandemic,2020-04-14 - 2020-05-03
662,POL,Poland,SVK,Slovakia,2020-04-14T00:00:00Z,2020-05-03T00:00:00Z,19,"coronavirus COVID-19; land borders with Czechia, Slovakia, Germany, Lithuania, sea borders, air borders",pandemic,2020-04-14 - 2020-05-03
663,POL,Poland,LTU,Lithuania,2020-04-14T00:00:00Z,2020-05-03T00:00:00Z,19,"coronavirus COVID-19; land borders with Czechia, Slovakia, Germany, Lithuania, sea borders, air borders",pandemic,2020-04-14 - 2020-05-03
664,NOR,Norway,FIN,Finland,2020-04-15T00:00:00Z,2020-05-05T00:00:00Z,20,coronavirus COVID-19; all internal borders,pandemic,2020-04-15 - 2020-05-05
665,NOR,Norway,SWE,Sweden,2020-04-15T00:00:00Z,2020-05-05T00:00:00Z,20,coronavirus COVID-19; all internal borders,pandemic,2020-04-15 - 2020-05-05
666,NOR,Norway,FIN,Finland,2020-05-15T00:00:00Z,2020-08-13T00:00:00Z,90,coronavirus COVID-19; all internal borders,pandemic,2020-05-15 - 2020-08-13
667,NOR,Norway,SWE,Sweden,2020-05-15T00:00:00Z,2020-08-13T00:00:00Z,90,coronavirus COVID-19; all internal borders,pandemic,2020-05-15 - 2020-08-13
668,PRT,Portugal,ESP,Spain,2020-04-15T00:00:00Z,2020-05-05T00:00:00Z,20,coronavirus COVID-19; land border with Spain,pandemic,2020-04-15 - 2020-05-05
669,EST,Estonia,LVA,Latvia,2020-04-15T00:00:00Z,2020-05-01T00:00:00Z,16,coronavirus COVID-19; all internal borders,pandemic,2020-04-15 - 2020-05-01
670,DEU,Germany,LUX,Luxembourg,2020-04-15T00:00:00Z,2020-05-05T00:00:00Z,20,"coronavirus COVID-19; internal land and air borders with Austria, Switzerland, France, Luxembourg, Denmark, Italy and Spain, sea border with Denmark",pandemic,2020-04-15 - 2020-05-05
671,DEU,Germany,FRA,France,2020-04-15T00:00:00Z,2020-05-05T00:00:00Z,20,"coronavirus COVID-19; internal land and air borders with Austria, Switzerland, France, Luxembourg, Denmark, Italy and Spain, sea border with Denmark",pandemic,2020-04-15 - 2020-05-05
672,DEU,Germany,CHE,Switzerland,2020-04-15T00:00:00Z,2020-05-05T00:00:00Z,20,"coronavirus COVID-19; internal land and air borders with Austria, Switzerland, France, Luxembourg, Denmark, Italy and Spain, sea border with Denmark",pandemic,2020-04-15 - 2020-05-05
673,DEU,Germany,AUT,Austria,2020-04-15T00:00:00Z,2020-05-05T00:00:00Z,20,"coronavirus COVID-19; internal land and air borders with Austria, Switzerland, France, Luxembourg, Denmark, Italy and Spain, sea border with Denmark",pandemic,2020-04-15 - 2020-05-05
674,DEU,Germany,DNK,Denmark,2020-04-15T00:00:00Z,2020-05-05T00:00:00Z,20,"coronavirus COVID-19; internal land and air borders with Austria, Switzerland, France, Luxembourg, Denmark, Italy and Spain, sea border with Denmark",pandemic,2020-04-15 - 2020-05-05
675,DEU,Germany,AUT,Austria,2020-05-12T00:00:00Z,2020-11-11T00:00:00Z,183,"secondary movements, situation at the external borders; land border with Austria",migration,2020-05-12 - 2020-11-11
676,SVK,Slovakia,POL,Poland,2020-04-17T00:00:00Z,2020-05-07T00:00:00Z,20,"coronavirus COVID-19, all internal borders",pandemic,2020-04-17 - 2020-05-07
677,SVK,Slovakia,AUT,Austria,2020-04-17T00:00:00Z,2020-05-07T00:00:00Z,20,"coronavirus COVID-19, all internal borders",pandemic,2020-04-17 - 2020-05-07
678,SVK,Slovakia,HUN,Hungary,2020-04-17T00:00:00Z,2020-05-07T00:00:00Z,20,"coronavirus COVID-19, all internal borders",pandemic,2020-04-17 - 2020-05-07
679,SVK,Slovakia,CZE,Czechia,2020-04-17T00:00:00Z,2020-05-07T00:00:00Z,20,"coronavirus COVID-19, all internal borders",pandemic,2020-04-17 - 2020-05-07
680,BEL,Belgium,NLD,Netherlands,2020-04-19T00:00:00Z,2020-05-08T00:00:00Z,19,coronavirus COVID-19; all internal borders,pandemic,2020-04-19 - 2020-05-08
681,BEL,Belgium,LUX,Luxembourg,2020-04-19T00:00:00Z,2020-05-08T00:00:00Z,19,coronavirus COVID-19; all internal borders,pandemic,2020-04-19 - 2020-05-08
682,BEL,Belgium,FRA,France,2020-04-19T00:00:00Z,2020-05-08T00:00:00Z,19,coronavirus COVID-19; all internal borders,pandemic,2020-04-19 - 2020-05-08
683,BEL,Belgium,DEU,Germany,2020-04-19T00:00:00Z,2020-05-08T00:00:00Z,19,coronavirus COVID-19; all internal borders,pandemic,2020-04-19 - 2020-05-08
684,AUT,Austria,HUN,Hungary,2020-05-12T00:00:00Z,2020-11-11T00:00:00Z,183,"secondary movements, risk related to terrorists and organized crime, situation at the external borders, risk of Coronavirus causing additional migrant movements; land borders with Hungary and with Slovenia.","pandemic, terror & migration",2020-05-12 - 2020-11-11
685,AUT,Austria,SVN,Slovenia,2020-05-12T00:00:00Z,2020-11-11T00:00:00Z,183,"secondary movements, risk related to terrorists and organized crime, situation at the external borders, risk of Coronavirus causing additional migrant movements; land borders with Hungary and with Slovenia.","pandemic, terror & migration",2020-05-12 - 2020-11-11
686,LTU,Lithuania,POL,Poland,2020-04-28T00:00:00Z,2020-05-14T00:00:00Z,16,coronavirus COVID-19; all internal borders,pandemic,2020-04-28 - 2020-05-14
687,LTU,Lithuania,LVA,Latvia,2020-04-28T00:00:00Z,2020-05-14T00:00:00Z,16,coronavirus COVID-19; all internal borders,pandemic,2020-04-28 - 2020-05-14
688,AUT,Austria,LIE,Liechtenstein,2020-04-28T00:00:00Z,2020-05-07T00:00:00Z,9,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-04-28 - 2020-05-07
689,AUT,Austria,CHE,Switzerland,2020-04-28T00:00:00Z,2020-05-07T00:00:00Z,9,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-04-28 - 2020-05-07
690,AUT,Austria,DEU,Germany,2020-04-28T00:00:00Z,2020-05-07T00:00:00Z,9,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-04-28 - 2020-05-07
691,AUT,Austria,CZE,Czechia,2020-04-28T00:00:00Z,2020-05-07T00:00:00Z,9,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-04-28 - 2020-05-07
692,AUT,Austria,SVK,Slovakia,2020-04-28T00:00:00Z,2020-05-07T00:00:00Z,9,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-04-28 - 2020-05-07
693,AUT,Austria,ITA,Italy,2020-04-28T00:00:00Z,2020-05-07T00:00:00Z,9,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-04-28 - 2020-05-07
694,EST,Estonia,LVA,Latvia,2020-05-01T00:00:00Z,2020-05-17T00:00:00Z,16,coronavirus COVID-19; all internal borders,pandemic,2020-05-01 - 2020-05-17
695,HUN,Hungary,AUT,Austria,2020-05-01T00:00:00Z,2020-05-11T00:00:00Z,10,coronavirus COVID-19; all land and air borders,pandemic,2020-05-01 - 2020-05-11
696,HUN,Hungary,SVK,Slovakia,2020-05-01T00:00:00Z,2020-05-11T00:00:00Z,10,coronavirus COVID-19; all land and air borders,pandemic,2020-05-01 - 2020-05-11
697,HUN,Hungary,SVN,Slovenia,2020-05-01T00:00:00Z,2020-05-11T00:00:00Z,10,coronavirus COVID-19; all land and air borders,pandemic,2020-05-01 - 2020-05-11
698,ESP,Spain,FRA,France,2020-04-26T00:00:00Z,2020-05-10T00:00:00Z,14,coronavirus COVID-19; all land borders,pandemic,2020-04-26 - 2020-05-10
699,ESP,Spain,PRT,Portugal,2020-04-26T00:00:00Z,2020-05-10T00:00:00Z,14,coronavirus COVID-19; all land borders,pandemic,2020-04-26 - 2020-05-10
700,BEL,Belgium,NLD,Netherlands,2020-05-08T00:00:00Z,2020-06-08T00:00:00Z,31,coronavirus COVID-19; all internal borders,pandemic,2020-05-08 - 2020-06-08
701,BEL,Belgium,LUX,Luxembourg,2020-05-08T00:00:00Z,2020-06-08T00:00:00Z,31,coronavirus COVID-19; all internal borders,pandemic,2020-05-08 - 2020-06-08
702,BEL,Belgium,FRA,France,2020-05-08T00:00:00Z,2020-06-08T00:00:00Z,31,coronavirus COVID-19; all internal borders,pandemic,2020-05-08 - 2020-06-08
703,BEL,Belgium,DEU,Germany,2020-05-08T00:00:00Z,2020-06-08T00:00:00Z,31,coronavirus COVID-19; all internal borders,pandemic,2020-05-08 - 2020-06-08
704,NOR,Norway,FIN,Finland,2020-05-05T00:00:00Z,2020-05-16T00:00:00Z,11,coronavirus COVID-19; all internal borders,pandemic,2020-05-05 - 2020-05-16
705,NOR,Norway,SWE,Sweden,2020-05-05T00:00:00Z,2020-05-16T00:00:00Z,11,coronavirus COVID-19; all internal borders,pandemic,2020-05-05 - 2020-05-16
706,CHE,Switzerland,FRA,France,2020-05-02T00:00:00Z,2020-06-08T00:00:00Z,37,coronavirus COVID-19; all internal air and land borders except from borders with Liechtenstein,pandemic,2020-05-02 - 2020-06-08
707,CHE,Switzerland,DEU,Germany,2020-05-02T00:00:00Z,2020-06-08T00:00:00Z,37,coronavirus COVID-19; all internal air and land borders except from borders with Liechtenstein,pandemic,2020-05-02 - 2020-06-08
708,CHE,Switzerland,AUT,Austria,2020-05-02T00:00:00Z,2020-06-08T00:00:00Z,37,coronavirus COVID-19; all internal air and land borders except from borders with Liechtenstein,pandemic,2020-05-02 - 2020-06-08
709,CHE,Switzerland,ITA,Italy,2020-05-02T00:00:00Z,2020-06-08T00:00:00Z,37,coronavirus COVID-19; all internal air and land borders except from borders with Liechtenstein,pandemic,2020-05-02 - 2020-06-08
710,CZE,Czechia,DEU,Germany,2020-04-24T00:00:00Z,2020-05-14T00:00:00Z,20,"coronavirus COVID-19; land borders with Germany and Austria, air borders",pandemic,2020-04-24 - 2020-05-14
711,CZE,Czechia,AUT,Austria,2020-04-24T00:00:00Z,2020-05-14T00:00:00Z,20,"coronavirus COVID-19; land borders with Germany and Austria, air borders",pandemic,2020-04-24 - 2020-05-14
712,DEU,Germany,LUX,Luxembourg,2020-05-05T00:00:00Z,2020-05-15T00:00:00Z,10,"coronavirus COVID-19; land and air borders with Austria, Switzerland, France, Luxembourg, Denmark, Italy and Spain, sea border with Denmark",pandemic,2020-05-05 - 2020-05-15
713,DEU,Germany,FRA,France,2020-05-05T00:00:00Z,2020-05-15T00:00:00Z,10,"coronavirus COVID-19; land and air borders with Austria, Switzerland, France, Luxembourg, Denmark, Italy and Spain, sea border with Denmark",pandemic,2020-05-05 - 2020-05-15
714,DEU,Germany,CHE,Switzerland,2020-05-05T00:00:00Z,2020-05-15T00:00:00Z,10,"coronavirus COVID-19; land and air borders with Austria, Switzerland, France, Luxembourg, Denmark, Italy and Spain, sea border with Denmark",pandemic,2020-05-05 - 2020-05-15
715,DEU,Germany,AUT,Austria,2020-05-05T00:00:00Z,2020-05-15T00:00:00Z,10,"coronavirus COVID-19; land and air borders with Austria, Switzerland, France, Luxembourg, Denmark, Italy and Spain, sea border with Denmark",pandemic,2020-05-05 - 2020-05-15
716,DEU,Germany,DNK,Denmark,2020-05-05T00:00:00Z,2020-05-15T00:00:00Z,10,"coronavirus COVID-19; land and air borders with Austria, Switzerland, France, Luxembourg, Denmark, Italy and Spain, sea border with Denmark",pandemic,2020-05-05 - 2020-05-15
717,PRT,Portugal,ESP,Spain,2020-05-05T00:00:00Z,2020-05-15T00:00:00Z,10,coronavirus COVID-19; land border with Spain,pandemic,2020-05-05 - 2020-05-15
718,POL,Poland,DEU,Germany,2020-05-04T00:00:00Z,2020-05-13T00:00:00Z,9,"coronavirus COVID-19; land borders with Czechia, Slovakia, Germany, Lithuania, sea borders, air borders",pandemic,2020-05-04 - 2020-05-13
719,POL,Poland,CZE,Czechia,2020-05-04T00:00:00Z,2020-05-13T00:00:00Z,9,"coronavirus COVID-19; land borders with Czechia, Slovakia, Germany, Lithuania, sea borders, air borders",pandemic,2020-05-04 - 2020-05-13
720,POL,Poland,SVK,Slovakia,2020-05-04T00:00:00Z,2020-05-13T00:00:00Z,9,"coronavirus COVID-19; land borders with Czechia, Slovakia, Germany, Lithuania, sea borders, air borders",pandemic,2020-05-04 - 2020-05-13
721,POL,Poland,LTU,Lithuania,2020-05-04T00:00:00Z,2020-05-13T00:00:00Z,9,"coronavirus COVID-19; land borders with Czechia, Slovakia, Germany, Lithuania, sea borders, air borders",pandemic,2020-05-04 - 2020-05-13
722,AUT,Austria,LIE,Liechtenstein,2020-05-08T00:00:00Z,2020-05-31T00:00:00Z,23,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-05-08 - 2020-05-31
723,AUT,Austria,CHE,Switzerland,2020-05-08T00:00:00Z,2020-05-31T00:00:00Z,23,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-05-08 - 2020-05-31
724,AUT,Austria,DEU,Germany,2020-05-08T00:00:00Z,2020-05-31T00:00:00Z,23,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-05-08 - 2020-05-31
725,AUT,Austria,CZE,Czechia,2020-05-08T00:00:00Z,2020-05-31T00:00:00Z,23,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-05-08 - 2020-05-31
726,AUT,Austria,SVK,Slovakia,2020-05-08T00:00:00Z,2020-05-31T00:00:00Z,23,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-05-08 - 2020-05-31
727,AUT,Austria,ITA,Italy,2020-05-08T00:00:00Z,2020-05-31T00:00:00Z,23,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-05-08 - 2020-05-31
728,CZE,Czechia,DEU,Germany,2020-05-14T00:00:00Z,2020-06-13T00:00:00Z,30,"coronavirus COVID-19; land borders with Germany and Austria, air borders",pandemic,2020-05-14 - 2020-06-13
729,CZE,Czechia,AUT,Austria,2020-05-14T00:00:00Z,2020-06-13T00:00:00Z,30,"coronavirus COVID-19; land borders with Germany and Austria, air borders",pandemic,2020-05-14 - 2020-06-13
730,LTU,Lithuania,POL,Poland,2020-05-14T00:00:00Z,2020-05-31T00:00:00Z,17,coronavirus COVID-19; all internal borders,pandemic,2020-05-14 - 2020-05-31
731,LTU,Lithuania,LVA,Latvia,2020-05-14T00:00:00Z,2020-05-31T00:00:00Z,17,coronavirus COVID-19; all internal borders,pandemic,2020-05-14 - 2020-05-31
732,FIN,Finland,SWE,Sweden,2020-05-14T00:00:00Z,2020-06-14T00:00:00Z,31,coronavirus COVID-19; all internal borders,pandemic,2020-05-14 - 2020-06-14
733,FIN,Finland,NOR,Norway,2020-05-14T00:00:00Z,2020-06-14T00:00:00Z,31,coronavirus COVID-19; all internal borders,pandemic,2020-05-14 - 2020-06-14
734,ESP,Spain,FRA,France,2020-05-10T00:00:00Z,2020-05-24T00:00:00Z,14,coronavirus COVID-19; all land borders,pandemic,2020-05-10 - 2020-05-24
735,ESP,Spain,PRT,Portugal,2020-05-10T00:00:00Z,2020-05-24T00:00:00Z,14,coronavirus COVID-19; all land borders,pandemic,2020-05-10 - 2020-05-24
736,HUN,Hungary,AUT,Austria,2020-05-12T00:00:00Z,2020-11-11T00:00:00Z,183,coronavirus COVID-19; all land and air borders,pandemic,2020-05-12 - 2020-11-11
737,HUN,Hungary,SVK,Slovakia,2020-05-12T00:00:00Z,2020-11-11T00:00:00Z,183,coronavirus COVID-19; all land and air borders,pandemic,2020-05-12 - 2020-11-11
738,HUN,Hungary,SVN,Slovenia,2020-05-12T00:00:00Z,2020-11-11T00:00:00Z,183,coronavirus COVID-19; all land and air borders,pandemic,2020-05-12 - 2020-11-11
739,SVK,Slovakia,POL,Poland,2020-05-08T00:00:00Z,2020-05-27T00:00:00Z,19,"coronavirus COVID-19, all internal borders",pandemic,2020-05-08 - 2020-05-27
740,SVK,Slovakia,AUT,Austria,2020-05-08T00:00:00Z,2020-05-27T00:00:00Z,19,"coronavirus COVID-19, all internal borders",pandemic,2020-05-08 - 2020-05-27
741,SVK,Slovakia,HUN,Hungary,2020-05-08T00:00:00Z,2020-05-27T00:00:00Z,19,"coronavirus COVID-19, all internal borders",pandemic,2020-05-08 - 2020-05-27
742,SVK,Slovakia,CZE,Czechia,2020-05-08T00:00:00Z,2020-05-27T00:00:00Z,19,"coronavirus COVID-19, all internal borders",pandemic,2020-05-08 - 2020-05-27
743,POL,Poland,DEU,Germany,2020-05-14T00:00:00Z,2020-06-12T00:00:00Z,29,"coronavirus COVID-19; land borders with Czechia, Slovakia, Germany, Lithuania, sea borders, air borders",pandemic,2020-05-14 - 2020-06-12
744,POL,Poland,CZE,Czechia,2020-05-14T00:00:00Z,2020-06-12T00:00:00Z,29,"coronavirus COVID-19; land borders with Czechia, Slovakia, Germany, Lithuania, sea borders, air borders",pandemic,2020-05-14 - 2020-06-12
745,POL,Poland,SVK,Slovakia,2020-05-14T00:00:00Z,2020-06-12T00:00:00Z,29,"coronavirus COVID-19; land borders with Czechia, Slovakia, Germany, Lithuania, sea borders, air borders",pandemic,2020-05-14 - 2020-06-12
746,POL,Poland,LTU,Lithuania,2020-05-14T00:00:00Z,2020-06-12T00:00:00Z,29,"coronavirus COVID-19; land borders with Czechia, Slovakia, Germany, Lithuania, sea borders, air borders",pandemic,2020-05-14 - 2020-06-12
747,PRT,Portugal,ESP,Spain,2020-05-15T00:00:00Z,2020-06-15T00:00:00Z,31,coronavirus COVID-19; land border with Spain,pandemic,2020-05-15 - 2020-06-15
748,DEU,Germany,FRA,France,2020-05-16T00:00:00Z,2020-06-15T00:00:00Z,30,"coronavirus COVID-19; land and air borders with Austria, Switzerland, France, Denmark, Italy and Spain, sea border with Denmark;",pandemic,2020-05-16 - 2020-06-15
749,DEU,Germany,CHE,Switzerland,2020-05-16T00:00:00Z,2020-06-15T00:00:00Z,30,"coronavirus COVID-19; land and air borders with Austria, Switzerland, France, Denmark, Italy and Spain, sea border with Denmark;",pandemic,2020-05-16 - 2020-06-15
750,DEU,Germany,AUT,Austria,2020-05-16T00:00:00Z,2020-06-15T00:00:00Z,30,"coronavirus COVID-19; land and air borders with Austria, Switzerland, France, Denmark, Italy and Spain, sea border with Denmark;",pandemic,2020-05-16 - 2020-06-15
751,DEU,Germany,DNK,Denmark,2020-05-16T00:00:00Z,2020-06-15T00:00:00Z,30,"coronavirus COVID-19; land and air borders with Austria, Switzerland, France, Denmark, Italy and Spain, sea border with Denmark;",pandemic,2020-05-16 - 2020-06-15
752,ESP,Spain,FRA,France,2020-05-24T00:00:00Z,2020-06-07T00:00:00Z,14,coronavirus COVID-19; all internal borders,pandemic,2020-05-24 - 2020-06-07
753,ESP,Spain,PRT,Portugal,2020-05-24T00:00:00Z,2020-06-07T00:00:00Z,14,coronavirus COVID-19; all internal borders,pandemic,2020-05-24 - 2020-06-07
754,SVK,Slovakia,POL,Poland,2020-05-28T00:00:00Z,2020-06-26T00:00:00Z,29,"coronavirus COVID-19, all internal borders",pandemic,2020-05-28 - 2020-06-26
755,SVK,Slovakia,AUT,Austria,2020-05-28T00:00:00Z,2020-06-26T00:00:00Z,29,"coronavirus COVID-19, all internal borders",pandemic,2020-05-28 - 2020-06-26
756,SVK,Slovakia,HUN,Hungary,2020-05-28T00:00:00Z,2020-06-26T00:00:00Z,29,"coronavirus COVID-19, all internal borders",pandemic,2020-05-28 - 2020-06-26
757,SVK,Slovakia,CZE,Czechia,2020-05-28T00:00:00Z,2020-06-26T00:00:00Z,29,"coronavirus COVID-19, all internal borders",pandemic,2020-05-28 - 2020-06-26
758,LTU,Lithuania,POL,Poland,2020-06-01T00:00:00Z,2020-06-16T00:00:00Z,15,"coronavirus COVID-19; land border with Poland, sea borders, air borders",pandemic,2020-06-01 - 2020-06-16
759,AUT,Austria,LIE,Liechtenstein,2020-06-01T00:00:00Z,2020-06-15T00:00:00Z,14,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-06-01 - 2020-06-15
